V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 POP REGION
0.00981593 -0.0266371 -0.0160907 0.0180551 -0.00116308 -0.0041253 -0.0204828 0.00463632 0.00200984 -0.00266772 -0.00245096 -0.0045718 -5.25144e-05 -0.00191635 -0.00289943 0.000427412 -0.00356133 0.000364702 0.00885491 -0.0111196 IBS EUR
0.00919169 -0.0273008 -0.0165968 0.0165152 -0.000595508 -0.00015702 -0.0221947 0.00569764 -0.000655788 -0.00313096 -0.000431459 0.00133385 -0.00281018 0.000937605 -0.00183429 -0.00190707 -0.00121077 0.00715115 0.00128574 0.000640845 IBS EUR
0.0091006 -0.0268026 -0.0160179 0.0157743 -0.00136515 -0.00304043 -0.0205511 0.00628521 0.00137024 -0.00175513 0.00346401 -0.00123471 -0.00214457 -0.00108045 0.00133864 0.00555655 -0.00433946 0.00562524 0.000198553 -0.000576472 IBS EUR
0.00928036 -0.0265625 -0.0156224 0.0164813 -0.000783957 -0.00216976 -0.0216375 0.00217249 0.000993557 -0.00230917 -0.000153398 -0.00417757 -0.0046324 -0.000214514 0.00522447 0.000483463 0.00403456 -0.00114174 -0.000936876 -0.0116109 IBS EUR
0.0091292 -0.0261886 -0.016417 0.0163956 -0.00161072 -0.00210417 -0.0223681 0.001393 0.000672955 0.0016209 -0.00331671 0.00350986 0.00259781 -0.00722685 -0.00152392 -0.00618851 0.00173416 -0.00611432 -0.00162134 -0.00623606 IBS EUR
0.0093053 -0.0268611 -0.0168544 0.0163416 -0.000768144 -0.00287013 -0.0224983 0.00211901 0.00427882 -0.000886186 0.000946997 -0.00192207 0.00121942 -0.00434815 -0.00533113 -0.00274582 -0.0013405 0.00969789 0.0120166 -0.0147163 IBS EUR
0.00949702 -0.0269065 -0.0167667 0.0166513 -0.000694856 -0.0028704 -0.0247048 0.00340588 0.000135704 -0.00197486 0.00472529 -0.00579279 -0.00254176 0.00257667 -0.000287648 -0.00547271 -0.00283642 -0.00519148 -0.00559854 -0.00408563 IBS EUR
0.00937124 -0.0262942 -0.0170612 0.0182894 -0.00127338 -0.00177139 -0.0263728 0.00305995 0.00293295 -0.00655047 0.00174569 0.00482142 -0.000289269 -0.0054025 -0.00825806 -0.0059784 0.0111567 0.00436994 -0.00666183 0.00366069 IBS EUR
0.00933042 -0.0262281 -0.0157126 0.0167265 -0.00141447 -0.000929707 -0.0294909 -0.000253934 0.00106616 -0.0021751 -0.00127437 -0.00608865 0.000857169 0.000387942 0.000148306 -0.00631097 -0.00429279 -0.00387204 0.0115966 -0.0195119 IBS EUR
0.00921829 -0.0269603 -0.0161716 0.016924 -0.000856255 -0.0046243 -0.020453 0.00254349 -0.00108711 -0.00220322 -1.48645e-05 0.00235822 -0.00319798 0.0033039 -0.00128938 -0.00951077 -0.00302023 0.00764208 -0.00662665 0.00263249 IBS EUR
0.00965788 -0.0262069 -0.0156947 0.0159501 -0.00120471 -0.00252469 -0.0292577 0.00228765 0.000480461 -0.00186213 0.000868601 -0.00419158 -0.00448448 -0.00191891 0.000765162 0.000569077 -0.000662306 0.0135876 0.0114454 -0.0130155 IBS EUR
0.0106739 -0.0240144 -0.0155911 0.0156193 -0.00080903 -0.000752986 -0.034609 0.003266 -0.000336589 -0.00345037 -0.00145552 -6.33144e-05 0.00146425 0.00359004 -0.00202756 0.000961898 0.0111179 0.00266733 0.0113288 0.00794109 IBS EUR
0.010288 -0.0254525 -0.016456 0.0164556 -0.00012596 -0.00105325 -0.0302306 0.00670079 0.00200906 -0.00248431 0.00155924 -0.00189845 -0.00205888 -0.00276628 -0.00127209 0.00235549 -0.00369682 0.00427358 0.0132097 -0.00268639 IBS EUR
0.00911154 -0.0271808 -0.0168909 0.0163479 -0.000902004 -0.00335616 -0.0239797 0.00209308 -0.00117177 -0.00483782 0.00198264 -0.00232208 -0.00023265 -0.00728423 -0.00127255 0.00597441 0.0022399 0.00964314 -0.0136191 -0.000414747 IBS EUR
0.00939675 -0.0264058 -0.0164101 0.0172152 -0.00102778 -0.00271029 -0.0231166 4.88807e-05 -0.000739031 -0.00309317 -0.00205839 -0.00293805 0.00194052 -0.0020814 -0.00264285 0.00638138 -0.0057561 -0.00175316 0.00842886 -0.0116745 IBS EUR
0.00965623 -0.0257668 -0.015813 0.0151631 -0.00049862 -0.00304555 -0.0211996 -0.00178295 0.00117571 -0.000688642 0.00133564 0.00513806 0.00693134 -0.00477664 -0.00288046 -0.000226008 -0.00572287 -0.000702861 0.00270247 -0.000261494 IBS EUR
0.00989633 -0.0250881 -0.015873 0.0177883 -0.000563509 -0.00265636 -0.0209914 -0.001826 -0.000564249 -0.00459074 0.0025605 0.00266017 0.000109569 0.00403751 -0.007099 0.00200008 -0.00105405 -0.00389254 -0.0063673 -0.00943075 IBS EUR
0.00960861 -0.0269894 -0.016734 0.0168858 -0.000733794 -0.00238122 -0.0231563 0.00480497 0.00307649 -0.00100443 -0.00185974 0.00295994 -0.00635902 -0.0015978 0.00475234 0.00766311 0.00852358 0.00281151 -0.00043438 0.00195407 IBS EUR
0.00907829 -0.0264987 -0.0168467 0.0161783 -0.00206882 -0.00328228 -0.0176195 0.000926732 0.00162275 -0.00207409 0.0065568 -0.00127065 -0.00118735 -0.00362982 0.00202489 -0.00489403 -0.00230521 0.00447718 0.000786945 0.00483016 IBS EUR
0.0092 -0.0275217 -0.0172869 0.0169813 -0.00110828 -0.00380423 -0.0230642 0.00201944 0.00143093 -0.00390899 2.97717e-05 -0.00413158 -0.00603867 -0.00457785 0.0128146 -0.00860325 -0.00248733 -0.00261103 -0.00654902 0.000363138 IBS EUR
0.00903171 -0.0276379 -0.0172118 0.0173 -7.9803e-05 -0.000867439 -0.0291124 0.0071132 -0.000652741 -0.00754218 0.00616836 -0.000153694 0.00495149 -0.00720182 -0.0062663 0.000851127 0.00633819 0.000818188 0.01229 0.00743484 IBS EUR
0.00909413 -0.0273064 -0.0179195 0.0193394 -0.000889282 -0.00216654 -0.0277253 0.00306645 -0.000222549 -0.00470084 -0.00132479 0.00569717 -0.00271403 -0.00721902 -0.00590264 0.00648236 0.000666862 0.00247404 0.0118273 -0.00700376 IBS EUR
0.00924539 -0.0270128 -0.0169728 0.0189214 -0.00111929 -0.00249282 -0.0261919 0.00162789 -0.00239733 -0.00451215 0.00169794 -0.00353119 0.00252441 -0.00783759 -0.00224999 0.00691685 0.00802559 0.00354055 -0.000957075 0.00562931 IBS EUR
0.00915628 -0.0272264 -0.0173675 0.0194649 -0.0013288 -0.00344157 -0.0253008 0.00155495 0.00288808 -0.00183698 -0.00088872 -0.00039224 0.000756285 -0.00381809 -0.000826455 0.00267538 0.00150835 0.00262 0.000214394 -0.00750871 IBS EUR
0.0093426 -0.0270353 -0.0169785 0.0199573 -0.00088222 -0.00317206 -0.0221225 -8.53238e-06 0.00408038 -0.00169656 0.000647687 -0.00206159 0.0091233 -0.00135536 -0.00360812 0.00215229 0.000403791 0.000322522 0.00917538 -0.0102629 IBS EUR
0.00903587 -0.0276879 -0.0172941 0.018182 -0.000952862 -0.00172125 -0.0264944 0.00322433 0.000607016 -0.00523342 -0.00110106 0.00259339 -0.000424923 -0.00231524 -7.63184e-05 -0.00512303 0.00377835 0.0129982 -0.00620317 0.00593551 IBS EUR
0.00886073 -0.0270596 -0.0166438 0.0175345 -0.000801573 -0.00384925 -0.0225932 0.00337757 0.000819269 -0.00468123 -0.00348965 0.000767219 0.000496626 0.000366284 0.00488911 -0.00651732 0.00218899 -0.00702359 0.00960548 -0.00948859 IBS EUR
0.00953026 -0.0260118 -0.0165903 0.0168436 -0.00118059 -0.00258591 -0.0215522 0.00262628 0.00146628 0.000686501 0.00038283 -0.00331776 0.00053389 -0.00387183 -0.00252691 0.00183027 -0.00201213 0.00148329 0.00793449 -0.0135726 IBS EUR
0.00934386 -0.0268499 -0.0168264 0.0176485 -0.0014714 -0.00360522 -0.01806 -3.78931e-05 0.000511559 -0.000924766 0.00379149 0.00168437 0.00301434 -0.000521947 -0.00493695 0.000414431 -0.000808485 0.0075049 -0.0125822 0.0104418 IBS EUR
0.0104462 -0.0248088 -0.0160185 0.0160687 0.000247803 -0.000944629 -0.0277895 0.0035393 0.00334864 -0.00330219 -0.00365554 -0.00263283 -0.00778965 0.00714091 0.0017317 0.0048657 -0.00197365 0.00658211 0.0093731 -0.0194487 IBS EUR
0.0104461 -0.0248041 -0.0157923 0.0158897 0.00020382 -0.00109452 -0.0293273 0.00259958 0.00285014 -0.0045745 0.00375177 0.00174674 0.0015965 2.13116e-05 -0.00235529 0.00267934 0.00678788 0.00396959 0.0134899 -0.00808608 IBS EUR
0.00987227 -0.0257852 -0.0165046 0.0167829 -0.000371074 -0.00172723 -0.0262672 0.00388575 0.00154462 -0.00197141 -0.00495019 0.000656522 0.00356574 0.00370258 0.000715893 0.00215405 0.00308045 -0.001323 0.00379711 -0.0172769 IBS EUR
0.00982293 -0.0266838 -0.0162422 0.0169149 -0.000443922 -0.0015798 -0.0287741 0.000165414 -0.000418877 -0.00436907 -0.00144356 -0.00435678 0.00172156 -0.00319153 -0.00382633 -0.000807437 0.00614821 0.00793348 0.00640657 -0.00141745 IBS EUR
0.00863469 -0.028167 -0.0178335 0.0203054 -0.000905054 -0.00142747 -0.0223871 0.00297923 0.00389097 -0.00142462 -0.000267973 -0.00111867 0.00158299 0.00166731 0.00332943 -0.0119368 -0.00375861 -1.14151e-05 0.00305332 -0.0134571 IBS EUR
0.00863112 -0.0275681 -0.0178124 0.0189848 -0.00177226 -0.00270815 -0.0290051 0.00376911 0.0041903 -0.00341955 0.00674581 0.00144061 0.002745 0.00389358 -0.00581468 -0.00272536 -0.000601015 0.00189179 0.00699888 -0.0129686 IBS EUR
0.0095079 -0.0255261 -0.0162684 0.0162769 -0.000738205 -0.0026064 -0.024904 0.00191158 0.00165723 -0.00275605 -0.00417179 -0.00358805 -0.000406022 0.000762169 0.00318397 0.00214761 0.00308911 0.00307367 0.00411931 -0.00580468 IBS EUR
0.00971295 -0.0264976 -0.0162684 0.0171892 -0.0012295 -0.00406073 -0.0221045 0.00376289 0.00288713 -0.00358956 -0.00427909 -0.00167971 0.00165458 0.00207893 0.0018405 -0.00408467 -0.00146471 0.00318736 0.00497249 -0.00632784 IBS EUR
0.00962248 -0.0263997 -0.0165698 0.0171109 -0.00138663 -0.00438157 -0.0150405 0.00329518 0.000622866 -0.00315659 0.00396348 -0.00851663 -0.00418678 -0.00578028 0.00404689 -0.00275401 -0.00341708 -0.000270193 -0.000712645 -0.00440143 IBS EUR
0.00930614 -0.0260103 -0.0161452 0.0162586 -0.00120294 -0.00282116 -0.0215332 0.000667219 -0.000683902 -0.00243052 -0.00504951 0.00319055 -0.00141142 -0.00202239 -0.00978791 0.00192018 -0.0103644 -0.000781689 0.00353377 -0.00610488 IBS EUR
0.00958444 -0.0258512 -0.0164996 0.0177588 -0.00114486 -0.00409163 -0.0209116 0.00397861 0.0011162 -0.00157132 0.00267011 0.000943292 0.000765347 0.0019429 0.00219929 -0.00768734 -0.00251529 -0.000933073 -0.00695733 -0.0099557 IBS EUR
0.00967831 -0.0264154 -0.0164421 0.0175081 -0.000873328 -0.00197929 -0.0198522 -0.000277166 0.000933425 -0.00478947 -0.00140509 -0.00233356 0.000415385 -0.00190267 -0.000392529 0.00333818 -0.00157367 0.000916446 0.00137818 0.00204405 IBS EUR
0.00916238 -0.0273097 -0.0170877 0.0177783 -0.00071534 -0.00210685 -0.0251486 0.00285616 0.0044405 -0.0022833 0.00201784 -0.00215436 0.00123152 -0.00751064 0.00415362 0.00411322 0.00594611 -0.00070078 0.0160286 -0.00921633 IBS EUR
0.00895042 -0.027645 -0.0170344 0.0166927 -0.001087 -0.00354275 -0.023618 0.00167372 -0.000133538 -0.00265081 0.00864405 0.00379668 0.00262137 -0.00159729 -0.00334058 0.0047212 -0.000976545 0.00330737 -0.00709122 -0.00195512 IBS EUR
0.00943859 -0.0264942 -0.015882 0.0176033 -0.000233549 -0.00270065 -0.0284507 0.00542278 -0.00355904 -0.00109787 0.00382021 -0.00131863 -0.000973295 -0.0066361 0.00479338 -0.00669701 0.00579533 -0.003446 0.00660386 -0.00326789 IBS EUR
0.00970708 -0.0257892 -0.0163627 0.0164316 -0.000919677 -0.00222544 -0.0242956 0.00237028 -0.00481485 2.45154e-05 -0.000434774 -0.00564509 0.003195 -0.000777446 0.000749171 0.000511288 -0.00354729 0.00285678 -0.00254089 -0.00515269 IBS EUR
0.00956301 -0.0275274 -0.0174125 0.0180603 -0.00036226 -0.00253069 -0.0232615 0.00229456 -0.00262296 -0.00209069 0.00201284 -0.00108298 0.00290762 -0.00210802 -0.000463009 0.00533034 2.84589e-05 -0.00446245 0.000240617 -0.00672831 IBS EUR
0.00897978 -0.0274046 -0.016491 0.0167855 -0.00117567 -0.0045507 -0.0185083 0.000300995 0.00334813 -0.00439495 0.00361948 -0.0043765 0.0020367 0.00939336 0.00052009 0.00312568 0.0041423 0.00563104 0.00271107 0.0103889 IBS EUR
0.0092326 -0.0266866 -0.0167054 0.0156239 -0.000681567 -0.00482451 -0.0204003 0.00233043 -0.00118528 -0.00359782 -0.00140203 -0.00374325 0.00142252 -0.00156011 0.00385702 -0.00906808 0.00748134 -0.0049156 -0.00129989 -0.00498947 IBS EUR
0.00967712 -0.0263297 -0.0169833 0.0161574 -0.000907677 -0.00186184 -0.0272546 0.00306589 0.00380366 -0.00303731 0.00704274 -0.00599273 -2.98822e-05 0.0010727 -1.634e-05 -0.00480368 0.00193683 0.00545796 -0.0117389 0.0204203 IBS EUR
0.00939415 -0.0266339 -0.0166423 0.0171693 -0.000733427 -0.00228143 -0.0314013 0.00146778 -0.000137458 -0.00323934 -0.00319378 0.00126943 -0.00369819 0.00344902 0.00110897 0.000778129 -0.0070643 -0.00413268 0.0162364 -0.0172332 IBS EUR
0.00933392 -0.0257101 -0.0162661 0.017086 -0.000461135 -0.00301247 -0.0265453 0.00385605 4.28567e-05 -0.00556669 -0.000945675 -0.00176922 -0.00100081 -0.00553661 0.00279168 -0.00020936 0.0082739 0.00231661 -0.00715681 -0.0121905 IBS EUR
0.00933216 -0.0269194 -0.0170459 0.0186897 -0.000380031 -0.00334471 -0.0207585 0.00341822 0.00295099 -0.00259519 -0.00194189 0.00147001 0.00110979 0.00504794 -0.00295562 0.00585602 0.00899013 -0.0105197 0.000311805 -0.00167037 IBS EUR
0.00905168 -0.0272791 -0.0173444 0.0181879 -0.00106352 -0.00280686 -0.0215945 0.00165593 0.00257427 -0.00393685 0.00372137 0.00052539 -0.000235504 -0.000322801 -0.00276494 -0.00368836 -0.00122677 0.00132813 0.0014648 -0.00575057 IBS EUR
0.00917684 -0.0272476 -0.0170955 0.0190743 -0.00124944 -0.00320698 -0.0201148 0.00678479 0.000389105 -0.000531623 0.000818709 -0.0061803 -5.74297e-05 0.00383092 0.00200261 0.00023763 -0.00794887 0.00433896 0.00702731 -0.00302234 IBS EUR
0.00892793 -0.027098 -0.0177492 0.01775 -0.00119975 -0.00392499 -0.0196192 0.0010951 0.000647183 -0.000470699 0.00112355 -0.0025265 0.000550214 0.00178948 -0.00226427 -0.00225816 -0.0040014 0.00297141 0.00879056 -0.00837614 IBS EUR
0.0088994 -0.0273771 -0.0162342 0.0176107 -0.00100798 -0.0032121 -0.0183469 0.00291769 0.00218081 -0.00139207 0.000905044 0.000548365 0.0014214 -0.00537983 0.00170823 -0.0101318 0.00153081 0.00233544 0.00802844 -0.00410422 IBS EUR
0.00910912 -0.0275407 -0.0168516 0.0181172 -0.000305649 -0.0038293 -0.0210741 0.00341076 0.00373025 -0.00252521 0.00326193 -0.00228555 0.000618654 -0.00156258 -0.00329428 0.00839294 -0.00123056 0.00304704 0.00105779 -0.00111953 IBS EUR
0.00920677 -0.0273604 -0.0171995 0.0176959 -0.000933674 -0.00433481 -0.0158249 -0.000243283 0.00188058 -0.00177105 -0.00057279 0.000195125 0.0034031 -0.00263555 -0.00728133 0.00647382 -0.00240294 0.0032866 -0.00403488 0.00749188 IBS EUR
0.00909229 -0.0270126 -0.0166431 0.0177862 -0.00138761 -0.0024934 -0.0255701 0.00634037 0.00229424 0.000130111 0.00111894 -0.00560589 -0.00190124 -0.00178503 -0.00225406 0.00140619 -0.00555686 0.00329316 -0.000532768 -0.00507712 IBS EUR
0.00929848 -0.0260757 -0.0165014 0.017449 -0.00123225 -0.00342825 -0.023667 0.00439704 0.00358488 -0.00427526 0.00277189 -0.00327959 0.00190075 -0.00139226 0.00225176 -0.000232756 -0.00718705 -0.00261894 0.0102337 -0.0105744 IBS EUR
0.00940392 -0.0266167 -0.016086 0.0166366 -0.000173125 -0.00126288 -0.0214864 0.000957302 0.00261192 -0.00514271 0.00111443 -0.00570298 0.00131511 -0.00143401 -0.000380881 -1.12348e-05 -0.00122572 0.00165962 0.00504936 0.0013505 IBS EUR
0.00889248 -0.0274791 -0.0171205 0.0173339 -0.00145662 -0.00371068 -0.0139497 0.00466497 0.00310341 -0.00116769 -0.000867993 -0.00363347 0.00138097 0.000303929 -0.0011547 -0.00130977 -0.00833933 0.000191708 0.00447053 -0.00935833 IBS EUR
0.00897423 -0.0272624 -0.0168457 0.0167976 -0.00133577 -0.00394222 -0.0201807 0.00371389 -0.00187599 -0.00452888 0.000393451 0.000359865 -0.00427954 -0.00205975 0.000312145 0.00692426 -0.00361417 0.00335483 2.65479e-05 -0.00480458 IBS EUR
0.008472 -0.0272186 -0.0165081 0.0167164 -0.00275647 -0.00675586 0.0128665 -0.00848043 -0.00281772 0.00565346 0.0017695 -0.00154521 0.002089 -0.00204723 -0.00689063 -0.00174122 -0.00133218 0.00621544 -0.020175 0.0386516 GBR EUR
0.00831673 -0.0275419 -0.016166 0.0138843 -0.00183913 -0.00806332 0.0104031 -0.00222646 6.55e-05 -0.00138712 0.000341922 -0.00234901 -0.00431208 -0.00267766 0.000934854 -0.00372915 0.00316669 0.00803375 -0.0225095 0.0251249 GBR EUR
0.00869233 -0.0273814 -0.0171898 0.0148619 -0.00190574 -0.00740851 0.010323 -0.000587692 -0.00124268 -0.00255538 0.00702564 -0.00141491 -0.00192119 -0.00205347 -0.00411873 0.00260976 0.00293888 0.00606587 -0.0286558 0.0481986 GBR EUR
0.00144021 -0.00779592 0.0399533 0.015454 0.00185869 -0.00179873 -0.00731313 -0.0511191 0.00255153 0.0156669 -0.00443173 -0.000808531 0.00156604 -0.00106718 0.00154315 -0.00218485 0.000657939 -0.00332042 -0.00101195 -0.00366578 CDX EAS
0.00153085 -0.007898 0.039611 0.014588 0.00150893 -0.00320335 -0.00758978 -0.0406116 0.00404652 0.018959 0.00101546 0.000771868 -0.000528732 -0.000408744 -0.000361465 0.00296829 0.0021155 0.0032859 0.00291282 -0.00176484 CDX EAS
0.00154929 -0.00785578 0.0403001 0.0160836 0.00183124 -0.00302755 -0.006395 -0.0441056 0.0036138 0.0156699 -0.00130352 8.01474e-06 0.00324886 0.00199926 -0.00138044 0.0040478 0.00152213 -0.0016744 0.00659407 0.00258293 CDX EAS
0.001437 -0.00793834 0.0396957 0.0156833 0.0017079 -0.00389264 -0.00703489 -0.0545952 0.00265443 0.0185987 -0.00157004 -0.00167934 0.000114998 -0.00309868 0.00121676 0.00249213 0.000517215 0.000769023 0.00491139 -0.00226291 CDX EAS
0.00117466 -0.00757111 0.038741 0.0161154 0.000931537 -0.00169514 4.81386e-05 -0.00683558 -0.000765021 0.00170258 0.0017428 0.00091337 0.00161211 -0.000520226 0.00272163 0.00104464 -0.000531434 0.000572624 -0.00251559 0.00312076 CDX EAS
0.00148159 -0.00809873 0.0400194 0.0160186 0.001175 -0.00645444 -0.00640767 -0.0443891 0.00213009 0.0157015 0.00121804 0.000863334 -0.000991047 -0.00127759 0.00297209 0.00347962 -0.00160949 -0.00344883 -0.00159415 -5.81722e-05 CDX EAS
0.00161313 -0.00741732 0.0392133 0.0152519 0.00116115 -0.00280063 -0.00873082 -0.0422461 0.00195677 0.0153095 0.000314858 0.000912257 0.00166207 -0.00123442 0.000894074 0.000173695 0.00410327 0.00128051 -0.00256582 -0.0043965 CDX EAS
0.00164222 -0.00786436 0.0397206 0.0150285 0.00165872 -0.00459782 -0.00575602 -0.0493916 0.00209579 0.015442 -0.000711803 -0.000980982 0.00120991 -0.00234085 -0.000388224 0.00155532 -0.00163863 0.0033446 -0.000280923 -0.00103529 CDX EAS
0.00158269 -0.00764307 0.0397554 0.0144683 0.00115149 -0.00276513 -0.00525836 -0.0407187 0.00165331 0.0152889 0.000181598 -0.00025048 -0.000214397 -0.000904414 0.000118024 0.0030223 -0.00354748 -0.000358107 0.00203077 -0.00354945 CDX EAS
0.00153577 -0.00807418 0.0400129 0.0160504 0.00201611 -0.00638374 -0.00745428 -0.0485606 0.00027949 0.0193273 0.00125274 -0.0018341 -0.000776965 0.00263875 -0.00118539 -0.00129638 0.00113316 0.00379637 -0.000153204 0.00147882 CDX EAS
0.00139586 -0.00795475 0.0402724 0.0161169 0.0021697 -0.00245584 -0.00814405 -0.0460014 0.00185549 0.018192 -0.00233675 0.000288492 -0.0012938 -0.000187938 0.00289906 0.000156775 0.00181204 -4.76527e-05 -0.00349632 0.00146354 CDX EAS
0.00166797 -0.00787097 0.040155 0.0158581 0.00192114 -0.00277659 -0.00641029 -0.0426606 -0.00124326 0.0161982 -0.000963762 -0.00126724 9.93273e-05 0.000491795 0.00135196 0.00263876 0.000914038 -0.00161106 0.000165247 -0.00156478 CDX EAS
0.00172471 -0.008214 0.0395199 0.0144213 0.00184393 -0.00307138 -0.0089936 -0.0500591 0.00124684 0.0158398 -0.00059954 -0.000704708 -0.000773306 -0.00314373 -0.000260199 0.00149188 0.00221721 -0.00561069 -0.000201766 -0.00016536 CDX EAS
0.00165767 -0.0080669 0.0402936 0.0163054 0.00179208 -0.00530185 -0.00941865 -0.0444564 -0.000112109 0.0160234 -0.00320221 -0.00154317 -0.000439264 -0.00114867 0.00313602 0.00134348 0.000628033 -0.000889005 0.00129665 -0.00420297 CDX EAS
0.00173232 -0.00784981 0.0401221 0.016025 0.00183719 -0.00317963 -0.00809741 -0.0506417 0.00316132 0.015598 0.00105847 -0.00194151 -0.000166064 -0.000322664 -0.000528018 -0.000762296 -0.00219777 -0.00252435 -0.000179983 -0.00324066 CDX EAS
0.00172354 -0.00817524 0.0402249 0.0146325 0.00199034 -0.00372488 -0.00877426 -0.0491918 0.00145589 0.0185247 -0.00419795 -0.00330471 -0.00115619 -0.00180274 -0.000436991 -0.00202378 -0.00216586 -0.00102664 -0.00295616 -0.00516683 CDX EAS
0.00144889 -0.00808911 0.0400125 0.015796 0.00212454 -0.00289992 -0.0100295 -0.0526907 0.00106619 0.0170439 -0.00243873 -0.0012896 0.00185415 -0.00318252 -0.000310684 0.00223725 -3.22884e-05 -0.00465274 0.00164434 -0.00366279 CDX EAS
0.00142788 -0.00801798 0.0401568 0.0155455 0.00169459 -0.00210201 -0.00698295 -0.0490739 0.00176576 0.0160854 -0.00166991 -0.00163561 -0.000333607 0.00225648 0.00200133 -0.000942503 -0.00200925 -0.00493023 -0.000255447 -0.0049159 CDX EAS
0.0016234 -0.00781457 0.0395692 0.0144681 0.00146868 -0.00358998 -0.00863636 -0.0399359 0.00127181 0.012344 -0.00126736 0.000332299 -0.000154072 0.00218021 0.000377654 -0.000473704 0.000751896 -0.000661012 -0.00167121 0.00240714 CDX EAS
0.00172325 -0.00822548 0.0393366 0.0151429 0.0012056 -0.00184355 -0.0064897 -0.0470547 0.00205937 0.0151737 -0.000774544 0.00127819 -0.00207767 -5.63835e-05 0.00349752 -0.00116948 -0.000147015 -0.00335297 0.000552393 -0.00240014 CDX EAS
0.00169082 -0.00832 0.0403542 0.0160964 0.00192141 -0.00442191 -0.00799965 -0.0492738 0.00273304 0.0172242 -0.00127174 0.000476752 0.00220419 -0.000448014 -0.00290178 -0.00207912 0.000182359 0.000809023 0.00115965 -0.00283453 CDX EAS
0.0018801 -0.00801359 0.03968 0.014473 0.00167437 -0.00356481 -0.00718629 -0.048039 0.00194694 0.0164314 -0.00229556 0.000157177 0.000724435 0.00100781 -0.000636066 -0.000920673 -0.00154317 0.00258313 0.00196154 -0.0034295 CDX EAS
0.00168651 -0.00816543 0.0397607 0.0143909 0.00170702 -0.00485325 -0.00555274 -0.0307874 0.000381852 0.0118424 -0.00246797 -0.000783635 -0.000342762 -0.00107891 -0.000123782 -0.000709237 0.00244564 -0.0018005 0.00312634 -0.00430123 KHV EAS
0.00188513 -0.00832801 0.038739 0.0146252 0.00148719 -0.00326125 -0.0061148 -0.0346239 0.0030371 0.0114463 -0.00106681 0.00155988 0.00335166 0.000383697 2.77801e-05 0.00131967 0.00229054 0.0020598 -0.000287073 0.00386826 KHV EAS
0.0017017 -0.00828748 0.0390944 0.0150607 0.00206899 -0.00240642 -0.00553622 -0.0443658 0.00281801 0.0154994 0.000421924 -7.97154e-05 0.001341 -0.000952555 0.000167565 0.00219247 -0.000765083 0.00213862 -0.000282951 -0.000786289 KHV EAS
0.00158501 -0.00849466 0.0391614 0.0139822 0.0022487 -0.0016873 -0.00861781 -0.0356081 -0.000774399 0.0134952 -0.00298893 -0.00058817 0.00204976 -0.000536778 -0.000860999 -0.000136344 0.00116718 -0.000436832 -0.000759486 -0.000170253 KHV EAS
0.00170063 -0.00839921 0.0387934 0.0137842 0.00176371 -0.000310723 -0.0075015 -0.0353349 0.00184849 0.0143534 -0.0024776 0.00379119 -0.000407405 0.00118309 -0.00314748 -0.00207271 -0.00197939 -0.000743664 -0.000504084 0.00188371 KHV EAS
0.00162049 -0.00789612 0.038577 0.014024 0.000547282 -0.00451897 -0.00658934 -0.0354735 0.00163724 0.011364 -0.00215472 -0.0012637 3.53201e-05 -0.00100157 0.00235694 0.00288693 0.00243346 0.00134015 -0.00125638 -0.001489 KHV EAS
0.00170377 -0.00817413 0.0382793 0.0136566 0.00149154 -0.00359336 -0.00603121 -0.0332175 0.00312526 0.0102783 0.000164255 0.00140989 0.00176009 -0.00212549 0.00335047 0.00274758 0.000761553 -0.00165524 0.0011211 -0.000613377 KHV EAS
0.00172101 -0.00824541 0.0391198 0.0134392 0.00167345 -0.00214084 -0.00463555 -0.0409091 0.000739628 0.0134748 0.000670102 -0.00173094 0.000385951 0.000695514 0.000975169 -0.00113837 0.00164876 0.000262354 -0.00276794 0.00220723 KHV EAS
0.00175355 -0.0083919 0.0396818 0.0135941 0.00211691 -0.00161318 -0.00484096 -0.0367598 0.00196338 0.012021 -0.000118559 0.00157512 0.000707397 -0.00118053 0.00172691 -0.000945194 0.00174211 -0.00460213 -0.00127578 -0.00181204 KHV EAS
0.00181469 -0.00879692 0.0387169 0.0137267 0.0021702 -0.00364893 -0.00672161 -0.039611 0.00334493 0.0147995 0.000581366 0.00158709 -6.39889e-05 0.000533634 0.00205531 -0.00180771 -0.00301056 -0.00198956 0.00322101 -0.00160787 KHV EAS
0.00151958 -0.00793398 0.0378608 0.0142569 0.00145558 -0.000847844 -0.00502424 -0.0332663 0.000525854 0.0114724 -0.000860711 -0.00188399 0.00201575 0.00138119 0.000740769 0.00592061 0.00382407 0.0012796 0.00146912 0.00208918 KHV EAS
0.00133375 -0.00813127 0.0394503 0.015222 0.00161094 -0.00313889 -0.00763354 -0.0380517 0.00135842 0.0133856 -0.00111881 -0.000858487 0.000968956 0.00233992 -0.00098774 0.000320502 0.00315677 -0.00399783 0.00147998 -0.00185495 KHV EAS
0.00148611 -0.00851436 0.0390893 0.0131859 0.00209317 -0.000905247 -0.00528469 -0.0328652 0.00271924 0.0139408 -0.000150759 0.00216988 0.000439299 -3.00375e-05 0.0039831 -0.000857396 -0.00108254 -0.00465261 -0.00429074 0.00289738 KHV EAS
